Freq.	V(vo)
Step Information: Run=1  (Run: 1/10)
8.89201117857807e+003	(-3.22222974654981e+001dB,-1.74704726217924e+002°)
8.91250938133604e+003	(-3.22625899472750e+001dB,-1.74719641271872e+002°)
8.93305483733154e+003	(-3.23028811786532e+001dB,-1.74734531267055e+002°)
8.95364765549452e+003	(-3.23431711656312e+001dB,-1.74749396332317e+002°)
8.97428794500606e+003	(-3.23834599141809e+001dB,-1.74764236596514e+002°)
8.99497581529893e+003	(-3.24237474302489e+001dB,-1.74779052188510e+002°)
9.01571137605814e+003	(-3.24640337197556e+001dB,-1.74793843237186e+002°)
9.03649473722158e+003	(-3.25043187885959e+001dB,-1.74808609871437e+002°)
9.05732600898056e+003	(-3.25446026426391e+001dB,-1.74823352220181e+002°)
9.07820530178042e+003	(-3.25848852877290e+001dB,-1.74838070412357e+002°)
9.09913272632107e+003	(-3.26251667296839e+001dB,-1.74852764576935e+002°)
9.12010839355765e+003	(-3.26654469742970e+001dB,-1.74867434842909e+002°)
9.14113241470105e+003	(-3.27057260273364e+001dB,-1.74882081339310e+002°)
9.16220490121854e+003	(-3.27460038945449e+001dB,-1.74896704195204e+002°)
9.18332596483435e+003	(-3.27862805816402e+001dB,-1.74911303539696e+002°)
9.20449571753025e+003	(-3.28265560943158e+001dB,-1.74925879501933e+002°)
9.22571427154616e+003	(-3.28668304382397e+001dB,-1.74940432211109e+002°)
9.24698173938075e+003	(-3.29071036190555e+001dB,-1.74954961796466e+002°)
9.26829823379201e+003	(-3.29473756423824e+001dB,-1.74969468387298e+002°)
9.28966386779788e+003	(-3.29876465138147e+001dB,-1.74983952112954e+002°)
9.31107875467682e+003	(-3.30279162389227e+001dB,-1.74998413102843e+002°)
9.33254300796842e+003	(-3.30681848232523e+001dB,-1.75012851486432e+002°)
9.35405674147403e+003	(-3.31084522723252e+001dB,-1.75027267393257e+002°)
9.37562006925731e+003	(-3.31487185916389e+001dB,-1.75041660952920e+002°)
9.39723310564488e+003	(-3.31889837866671e+001dB,-1.75056032295095e+002°)
9.41889596522691e+003	(-3.32292478628594e+001dB,-1.75070381549531e+002°)
9.44060876285772e+003	(-3.32695108256418e+001dB,-1.75084708846053e+002°)
9.46237161365642e+003	(-3.33097726804165e+001dB,-1.75099014314570e+002°)
9.48418463300745e+003	(-3.33500334325619e+001dB,-1.75113298085073e+002°)
9.50604793656129e+003	(-3.33902930874330e+001dB,-1.75127560287643e+002°)
9.52796164023499e+003	(-3.34305516503615e+001dB,-1.75141801052451e+002°)
9.54992586021283e+003	(-3.34708091266554e+001dB,-1.75156020509762e+002°)
9.57194071294691e+003	(-3.35110655215999e+001dB,-1.75170218789939e+002°)
9.59400631515779e+003	(-3.35513208404565e+001dB,-1.75184396023447e+002°)
9.61612278383511e+003	(-3.35915750884641e+001dB,-1.75198552340854e+002°)
9.63829023623816e+003	(-3.36318282708383e+001dB,-1.75212687872837e+002°)
9.66050878989658e+003	(-3.36720803927719e+001dB,-1.75226802750185e+002°)
9.68277856261094e+003	(-3.37123314594347e+001dB,-1.75240897103799e+002°)
9.70509967245334e+003	(-3.37525814759742e+001dB,-1.75254971064699e+002°)
9.72747223776809e+003	(-3.37928304475147e+001dB,-1.75269024764028e+002°)
9.74989637717230e+003	(-3.38330783791584e+001dB,-1.75283058333052e+002°)
9.77237220955654e+003	(-3.38733252759847e+001dB,-1.75297071903165e+002°)
9.79489985408542e+003	(-3.39135711430507e+001dB,-1.75311065605895e+002°)
9.81747943019827e+003	(-3.39538159853914e+001dB,-1.75325039572902e+002°)
9.84011105760976e+003	(-3.39940598080191e+001dB,-1.75338993935987e+002°)
9.86279485631052e+003	(-3.40343026159245e+001dB,-1.75352928827091e+002°)
9.88553094656780e+003	(-3.40745444140758e+001dB,-1.75366844378303e+002°)
9.90831944892608e+003	(-3.41147852074193e+001dB,-1.75380740721859e+002°)
9.93116048420774e+003	(-3.41550250008796e+001dB,-1.75394617990148e+002°)
9.95405417351367e+003	(-3.41952637993594e+001dB,-1.75408476315716e+002°)
9.97700063822393e+003	(-3.42355016077394e+001dB,-1.75422315831267e+002°)
9.99999999999839e+003	(-3.42757384308790e+001dB,-1.75436136669670e+002°)
1.00230523807774e+004	(-3.43159742736157e+001dB,-1.75449938963960e+002°)
1.00461579027823e+004	(-3.43562091407656e+001dB,-1.75463722847341e+002°)
1.00693166885164e+004	(-3.43964430371235e+001dB,-1.75477488453193e+002°)
1.00925288607652e+004	(-3.44366759674627e+001dB,-1.75491235915073e+002°)
1.01157945425974e+004	(-3.44769079365350e+001dB,-1.75504965366717e+002°)
1.01391138573652e+004	(-3.45171389490715e+001dB,-1.75518676942050e+002°)
1.01624869287053e+004	(-3.45573690097816e+001dB,-1.75532370775180e+002°)
1.01859138805395e+004	(-3.45975981233541e+001dB,-1.75546047000413e+002°)
1.02093948370752e+004	(-3.46378262944565e+001dB,-1.75559705752245e+002°)
1.02329299228059e+004	(-3.46780535277354e+001dB,-1.75573347165376e+002°)
1.02565192625124e+004	(-3.47182798278169e+001dB,-1.75586971374707e+002°)
1.02801629812631e+004	(-3.47585051993058e+001dB,-1.75600578515345e+002°)
1.03038612044145e+004	(-3.47987296467865e+001dB,-1.75614168722611e+002°)
1.03276140576123e+004	(-3.48389531748228e+001dB,-1.75627742132036e+002°)
1.03514216667918e+004	(-3.48791757879577e+001dB,-1.75641298879373e+002°)
1.03752841581784e+004	(-3.49193974907138e+001dB,-1.75654839100595e+002°)
1.03992016582889e+004	(-3.49596182875933e+001dB,-1.75668362931900e+002°)
1.04231742939314e+004	(-3.49998381830781e+001dB,-1.75681870509717e+002°)
1.04472021922063e+004	(-3.50400571816296e+001dB,-1.75695361970708e+002°)
1.04712854805073e+004	(-3.50802752876891e+001dB,-1.75708837451772e+002°)
1.04954242865215e+004	(-3.51204925056776e+001dB,-1.75722297090049e+002°)
1.05196187382305e+004	(-3.51607088399960e+001dB,-1.75735741022925e+002°)
1.05438689639109e+004	(-3.52009242950255e+001dB,-1.75749169388033e+002°)
1.05681750921349e+004	(-3.52411388751268e+001dB,-1.75762582323260e+002°)
1.05925372517712e+004	(-3.52813525846410e+001dB,-1.75775979966749e+002°)
1.06169555719855e+004	(-3.53215654278890e+001dB,-1.75789362456905e+002°)
1.06414301822414e+004	(-3.53617774091725e+001dB,-1.75802729932395e+002°)
1.06659612123008e+004	(-3.54019885327728e+001dB,-1.75816082532158e+002°)
1.06905487922248e+004	(-3.54421988029519e+001dB,-1.75829420395404e+002°)
1.07151930523743e+004	(-3.54824082239521e+001dB,-1.75842743661618e+002°)
1.07398941234107e+004	(-3.55226167999959e+001dB,-1.75856052470569e+002°)
1.07646521362966e+004	(-3.55628245352867e+001dB,-1.75869346962307e+002°)
1.07894672222965e+004	(-3.56030314340082e+001dB,-1.75882627277174e+002°)
1.08143395129776e+004	(-3.56432375003245e+001dB,-1.75895893555803e+002°)
1.08392691402103e+004	(-3.56834427383808e+001dB,-1.75909145939125e+002°)
1.08642562361689e+004	(-3.57236471523027e+001dB,-1.75922384568371e+002°)
1.08893009333326e+004	(-3.57638507461964e+001dB,-1.75935609585079e+002°)
1.09144033644858e+004	(-3.58040535241495e+001dB,-1.75948821131095e+002°)
1.09395636627192e+004	(-3.58442554902297e+001dB,-1.75962019348579e+002°)
1.09647819614301e+004	(-3.58844566484863e+001dB,-1.75975204380009e+002°)
1.09900583943234e+004	(-3.59246570029490e+001dB,-1.75988376368186e+002°)
1.10153930954123e+004	(-3.59648565576292e+001dB,-1.76001535456235e+002°)
1.10407861990189e+004	(-3.60050553165183e+001dB,-1.76014681787614e+002°)
1.10662378397749e+004	(-3.60452532835899e+001dB,-1.76027815506115e+002°)
1.10917481526222e+004	(-3.60854504627980e+001dB,-1.76040936755870e+002°)
1.11173172728141e+004	(-3.61256468580783e+001dB,-1.76054045681351e+002°)
1.11429453359155e+004	(-3.61658424733474e+001dB,-1.76067142427384e+002°)
1.11686324778038e+004	(-3.62060373125031e+001dB,-1.76080227139142e+002°)
1.11943788346697e+004	(-3.62462313794251e+001dB,-1.76093299962157e+002°)
1.12201845430178e+004	(-3.62864246779736e+001dB,-1.76106361042323e+002°)
1.12460497396674e+004	(-3.63266172119911e+001dB,-1.76119410525897e+002°)
1.12719745617533e+004	(-3.63668089853011e+001dB,-1.76132448559507e+002°)
1.12979591467261e+004	(-3.64070000017085e+001dB,-1.76145475290158e+002°)
1.13240036323537e+004	(-3.64471902650000e+001dB,-1.76158490865231e+002°)
1.13501081567213e+004	(-3.64873797789437e+001dB,-1.76171495432491e+002°)
1.13762728582324e+004	(-3.65275685472893e+001dB,-1.76184489140092e+002°)
1.14024978756098e+004	(-3.65677565737682e+001dB,-1.76197472136580e+002°)
1.14287833478958e+004	(-3.66079438620936e+001dB,-1.76210444570899e+002°)
1.14551294144535e+004	(-3.66481304159603e+001dB,-1.76223406592395e+002°)
1.14815362149669e+004	(-3.66883162390448e+001dB,-1.76236358350820e+002°)
1.15080038894425e+004	(-3.67285013350051e+001dB,-1.76249299996337e+002°)
1.15345325782090e+004	(-3.67686857074819e+001dB,-1.76262231679525e+002°)
1.15611224219191e+004	(-3.68088693600968e+001dB,-1.76275153551385e+002°)
1.15877735615494e+004	(-3.68490522964538e+001dB,-1.76288065763342e+002°)
1.16144861384015e+004	(-3.68892345201383e+001dB,-1.76300968467252e+002°)
1.16412602941030e+004	(-3.69294160347186e+001dB,-1.76313861815406e+002°)
1.16680961706077e+004	(-3.69695968437439e+001dB,-1.76326745960533e+002°)
1.16949939101968e+004	(-3.70097769507461e+001dB,-1.76339621055810e+002°)
1.17219536554794e+004	(-3.70499563592386e+001dB,-1.76352487254860e+002°)
1.17489755493934e+004	(-3.70901350727172e+001dB,-1.76365344711764e+002°)
1.17760597352061e+004	(-3.71303130946597e+001dB,-1.76378193581059e+002°)
1.18032063565153e+004	(-3.71704904285258e+001dB,-1.76391034017748e+002°)
1.18304155572497e+004	(-3.72106670777574e+001dB,-1.76403866177305e+002°)
1.18576874816696e+004	(-3.72508430457786e+001dB,-1.76416690215674e+002°)
1.18850222743682e+004	(-3.72910183359956e+001dB,-1.76429506289283e+002°)
1.19124200802718e+004	(-3.73311929517968e+001dB,-1.76442314555041e+002°)
1.19398810446408e+004	(-3.73713668965526e+001dB,-1.76455115170349e+002°)
1.19674053130705e+004	(-3.74115401736157e+001dB,-1.76467908293100e+002°)
1.19949930314918e+004	(-3.74517127863213e+001dB,-1.76480694081689e+002°)
1.20226443461721e+004	(-3.74918847379862e+001dB,-1.76493472695015e+002°)
1.20503594037160e+004	(-3.75320560319101e+001dB,-1.76506244292487e+002°)
1.20781383510658e+004	(-3.75722266713745e+001dB,-1.76519009034031e+002°)
1.21059813355028e+004	(-3.76123966596433e+001dB,-1.76531767080090e+002°)
1.21338885046478e+004	(-3.76525659999627e+001dB,-1.76544518591638e+002°)
1.21618600064617e+004	(-3.76927346955612e+001dB,-1.76557263730175e+002°)
1.21898959892466e+004	(-3.77329027496496e+001dB,-1.76570002657742e+002°)
1.22179966016467e+004	(-3.77730701654207e+001dB,-1.76582735536919e+002°)
1.22461619926485e+004	(-3.78132369460501e+001dB,-1.76595462530835e+002°)
1.22743923115820e+004	(-3.78534030946953e+001dB,-1.76608183803171e+002°)
1.23026877081218e+004	(-3.78935686144964e+001dB,-1.76620899518167e+002°)
1.23310483322870e+004	(-3.79337335085756e+001dB,-1.76633609840626e+002°)
1.23594743344431e+004	(-3.79738977800374e+001dB,-1.76646314935920e+002°)
1.23879658653016e+004	(-3.80140614319689e+001dB,-1.76659014969998e+002°)
1.24165230759220e+004	(-3.80542244674391e+001dB,-1.76671710109387e+002°)
1.24451461177118e+004	(-3.80943868894994e+001dB,-1.76684400521202e+002°)
1.24738351424274e+004	(-3.81345487011838e+001dB,-1.76697086373149e+002°)
1.25025903021751e+004	(-3.81747099055085e+001dB,-1.76709767833531e+002°)
1.25314117494121e+004	(-3.82148705054717e+001dB,-1.76722445071254e+002°)
1.25602996369467e+004	(-3.82550305040540e+001dB,-1.76735118255835e+002°)
1.25892541179396e+004	(-3.82951899042187e+001dB,-1.76747787557403e+002°)
1.26182753459046e+004	(-3.83353487089106e+001dB,-1.76760453146710e+002°)
1.26473634747094e+004	(-3.83755069210576e+001dB,-1.76773115195132e+002°)
1.26765186585763e+004	(-3.84156645435689e+001dB,-1.76785773874680e+002°)
1.27057410520833e+004	(-3.84558215793367e+001dB,-1.76798429358001e+002°)
1.27350308101645e+004	(-3.84959780312353e+001dB,-1.76811081818387e+002°)
1.27643880881113e+004	(-3.85361339021207e+001dB,-1.76823731429781e+002°)
1.27938130415731e+004	(-3.85762891948316e+001dB,-1.76836378366781e+002°)
1.28233058265581e+004	(-3.86164439121886e+001dB,-1.76849022804647e+002°)
1.28528665994340e+004	(-3.86565980569944e+001dB,-1.76861664919309e+002°)
1.28824955169292e+004	(-3.86967516320339e+001dB,-1.76874304887371e+002°)
1.29121927361332e+004	(-3.87369046400741e+001dB,-1.76886942886117e+002°)
1.29419584144977e+004	(-3.87770570838641e+001dB,-1.76899579093517e+002°)
1.29717927098374e+004	(-3.88172089661350e+001dB,-1.76912213688237e+002°)
1.30016957803307e+004	(-3.88573602895995e+001dB,-1.76924846849641e+002°)
1.30316677845208e+004	(-3.88975110569532e+001dB,-1.76937478757798e+002°)
1.30617088813162e+004	(-3.89376612708728e+001dB,-1.76950109593489e+002°)
1.30918192299919e+004	(-3.89778109340170e+001dB,-1.76962739538216e+002°)
1.31219989901898e+004	(-3.90179600490269e+001dB,-1.76975368774203e+002°)
1.31522483219202e+004	(-3.90581086185249e+001dB,-1.76987997484407e+002°)
1.31825673855619e+004	(-3.90982566451154e+001dB,-1.77000625852522e+002°)
1.32129563418635e+004	(-3.91384041313847e+001dB,-1.77013254062988e+002°)
1.32434153519444e+004	(-3.91785510799007e+001dB,-1.77025882300995e+002°)
1.32739445772952e+004	(-3.92186974932125e+001dB,-1.77038510752491e+002°)
1.33045441797787e+004	(-3.92588433738519e+001dB,-1.77051139604187e+002°)
1.33352143216310e+004	(-3.92989887243313e+001dB,-1.77063769043568e+002°)
1.33659551654622e+004	(-3.93391335471451e+001dB,-1.77076399258894e+002°)
1.33967668742571e+004	(-3.93792778447691e+001dB,-1.77089030439211e+002°)
1.34276496113764e+004	(-3.94194216196606e+001dB,-1.77101662774357e+002°)
1.34586035405572e+004	(-3.94595648742582e+001dB,-1.77114296454966e+002°)
1.34896288259143e+004	(-3.94997076109819e+001dB,-1.77126931672481e+002°)
1.35207256319405e+004	(-3.95398498322327e+001dB,-1.77139568619153e+002°)
1.35518941235081e+004	(-3.95799915403931e+001dB,-1.77152207488056e+002°)
1.35831344658693e+004	(-3.96201327378267e+001dB,-1.77164848473087e+002°)
1.36144468246572e+004	(-3.96602734268786e+001dB,-1.77177491768979e+002°)
1.36458313658869e+004	(-3.97004136098740e+001dB,-1.77190137571304e+002°)
1.36772882559562e+004	(-3.97405532891196e+001dB,-1.77202786076481e+002°)
1.37088176616462e+004	(-3.97806924669032e+001dB,-1.77215437481787e+002°)
1.37404197501228e+004	(-3.98208311454932e+001dB,-1.77228091985356e+002°)
1.37720946889371e+004	(-3.98609693271385e+001dB,-1.77240749786197e+002°)
1.38038426460265e+004	(-3.99011070140691e+001dB,-1.77253411084191e+002°)
1.38356637897155e+004	(-3.99412442084952e+001dB,-1.77266076080107e+002°)
1.38675582887165e+004	(-3.99813809126080e+001dB,-1.77278744975603e+002°)
1.38995263121312e+004	(-4.00215171285790e+001dB,-1.77291417973237e+002°)
1.39315680294507e+004	(-4.00616528585598e+001dB,-1.77304095276473e+002°)
1.39636836105570e+004	(-4.01017881046823e+001dB,-1.77316777089692e+002°)
1.39958732257238e+004	(-4.01419228690588e+001dB,-1.77329463618193e+002°)
1.40281370456172e+004	(-4.01820571537817e+001dB,-1.77342155068206e+002°)
1.40604752412968e+004	(-4.02221909609235e+001dB,-1.77354851646899e+002°)
1.40928879842164e+004	(-4.02623242925362e+001dB,-1.77367553562384e+002°)
1.41253754462252e+004	(-4.03024571506518e+001dB,-1.77380261023727e+002°)
1.41579377995684e+004	(-4.03425895372823e+001dB,-1.77392974240954e+002°)
1.41905752168885e+004	(-4.03827214544195e+001dB,-1.77405693425059e+002°)
1.42232878712258e+004	(-4.04228529040338e+001dB,-1.77418418788012e+002°)
1.42560759360195e+004	(-4.04629838880758e+001dB,-1.77431150542771e+002°)
1.42889395851086e+004	(-4.05031144084752e+001dB,-1.77443888903283e+002°)
1.43218789927330e+004	(-4.05432444671411e+001dB,-1.77456634084498e+002°)
1.43548943335341e+004	(-4.05833740659613e+001dB,-1.77469386302373e+002°)
1.43879857825560e+004	(-4.06235032068027e+001dB,-1.77482145773884e+002°)
1.44211535152462e+004	(-4.06636318915114e+001dB,-1.77494912717031e+002°)
1.44543977074568e+004	(-4.07037601219118e+001dB,-1.77507687350849e+002°)
1.44877185354452e+004	(-4.07438878998072e+001dB,-1.77520469895414e+002°)
1.45211161758750e+004	(-4.07840152269794e+001dB,-1.77533260571854e+002°)
1.45545908058172e+004	(-4.08241421051881e+001dB,-1.77546059602355e+002°)
1.45881426027510e+004	(-4.08642685361722e+001dB,-1.77558867210170e+002°)
1.46217717445647e+004	(-4.09043945216474e+001dB,-1.77571683619629e+002°)
1.46554784095566e+004	(-4.09445200633089e+001dB,-1.77584509056146e+002°)
1.46892627764362e+004	(-4.09846451628282e+001dB,-1.77597343746230e+002°)
1.47231250243247e+004	(-4.10247698218558e+001dB,-1.77610187917492e+002°)
1.47570653327564e+004	(-4.10648940420186e+001dB,-1.77623041798652e+002°)
1.47910838816796e+004	(-4.11050178249221e+001dB,-1.77635905619551e+002°)
1.48251808514570e+004	(-4.11451411721479e+001dB,-1.77648779611161e+002°)
1.48593564228675e+004	(-4.11852640852555e+001dB,-1.77661664005588e+002°)
1.48936107771066e+004	(-4.12253865657809e+001dB,-1.77674559036088e+002°)
1.49279440957874e+004	(-4.12655086152371e+001dB,-1.77687464937071e+002°)
1.49623565609418e+004	(-4.13056302351138e+001dB,-1.77700381944113e+002°)
1.49968483550212e+004	(-4.13457514268769e+001dB,-1.77713310293963e+002°)
1.50314196608977e+004	(-4.13858721919689e+001dB,-1.77726250224555e+002°)
1.50660706618648e+004	(-4.14259925318078e+001dB,-1.77739201975017e+002°)
1.51008015416389e+004	(-4.14661124477885e+001dB,-1.77752165785676e+002°)
1.51356124843595e+004	(-4.15062319412807e+001dB,-1.77765141898072e+002°)
1.51705036745908e+004	(-4.15463510136305e+001dB,-1.77778130554968e+002°)
1.52054752973224e+004	(-4.15864696661591e+001dB,-1.77791132000354e+002°)
1.52405275379703e+004	(-4.16265879001625e+001dB,-1.77804146479464e+002°)
1.52756605823781e+004	(-4.16667057169123e+001dB,-1.77817174238781e+002°)
1.53108746168177e+004	(-4.17068231176548e+001dB,-1.77830215526046e+002°)
1.53461698279903e+004	(-4.17469401036108e+001dB,-1.77843270590271e+002°)
1.53815464030277e+004	(-4.17870566759752e+001dB,-1.77856339681749e+002°)
1.54170045294930e+004	(-4.18271728359179e+001dB,-1.77869423052060e+002°)
1.54525443953815e+004	(-4.18672885845825e+001dB,-1.77882520954084e+002°)
1.54881661891222e+004	(-4.19074039230860e+001dB,-1.77895633642012e+002°)
1.55238700995782e+004	(-4.19475188525192e+001dB,-1.77908761371352e+002°)
1.55596563160481e+004	(-4.19876333739468e+001dB,-1.77921904398943e+002°)
1.55955250282669e+004	(-4.20277474884057e+001dB,-1.77935062982965e+002°)
1.56314764264069e+004	(-4.20678611969067e+001dB,-1.77948237382948e+002°)
1.56675107010788e+004	(-4.21079745004323e+001dB,-1.77961427859781e+002°)
1.57036280433328e+004	(-4.21480873999383e+001dB,-1.77974634675726e+002°)
1.57398286446595e+004	(-4.21881998963522e+001dB,-1.77987858094427e+002°)
1.57761126969908e+004	(-4.22283119905736e+001dB,-1.78001098380919e+002°)
1.58124803927011e+004	(-4.22684236834739e+001dB,-1.78014355801640e+002°)
1.58489319246084e+004	(-4.23085349758955e+001dB,-1.78027630624443e+002°)
1.58854674859751e+004	(-4.23486458686528e+001dB,-1.78040923118605e+002°)
1.59220872705090e+004	(-4.23887563625304e+001dB,-1.78054233554838e+002°)
1.59587914723646e+004	(-4.24288664582841e+001dB,-1.78067562205300e+002°)
1.59955802861439e+004	(-4.24689761566394e+001dB,-1.78080909343608e+002°)
1.60324539068977e+004	(-4.25090854582931e+001dB,-1.78094275244845e+002°)
1.60694125301260e+004	(-4.25491943639106e+001dB,-1.78107660185575e+002°)
1.61064563517799e+004	(-4.25893028741276e+001dB,-1.78121064443853e+002°)
1.61435855682621e+004	(-4.26294109895486e+001dB,-1.78134488299235e+002°)
